Unix Timestamp,Volume Currency,Volume USD,Price Range,label
1526871600,6973210.0,30274.46,8.100000000000034e-05,0
1526583600,232000.0,12130.93,0.00115,0
1523534400,45956.0,6979.24,0.0050999999999999,0
1509166800,795.82,233484.5,1.7899999999999636,0
1511845200,7666520.0,15290.9,2.1000000000000185e-05,0
1524092400,327.25,175148.36,4.059999999999945,0
1521684000,355.72,209126.83,4.3700000000000045,0
1521932400,27537.0,3845.63,0.0022999999999999,0
1525374000,117.79,1142966.88,115.31999999999972,0
1513036800,320.13,5309168.53,479.7299999999996,1
1516323600,228380.0,371016.01,0.0999999999999998,0
1510196400,349445.0,21191.6,0.00433,0
1518069600,26433.0,4671.55,0.004,0
1517133600,32000.0,3017.04,0.00179,0
1528441200,556.06,335163.1,5.909999999999968,0
1511049600,345.73,2683458.13,49.41000000000077,0
1517349600,468.32,515103.99,32.58999999999992,0
1518130800,7079200.0,32204.45,9.500000000000048e-05,0
1511334000,68453.0,9980.72,0.0041999999999999,0
1517050800,190029.0,227625.42,0.03,0
1520172000,32180.0,6229.12,0.0048999999999999,0
1520150400,643200.0,3406.45,6.799999999999948e-05,0
1523764800,310.81,2583888.05,74.40999999999985,0
1522710000,1714210.0,4855.86,1.899999999999992e-05,0
1524042000,154.9,81839.81,2.7800000000000864,0
1510642800,39727.0,2498.78,0.00152,0
1524549600,104000.0,7305.37,0.0017299999999999,0
1517806800,154651.0,128658.77,0.0244999999999999,0
1512424800,48883.0,22296.7,0.0185,0
1522972800,5107610.0,14469.26,4.199999999999994e-05,0
1516946400,186.72,2121288.0,138.4399999999987,0
1528239600,302.72,184521.69,3.5299999999999727,0
1525712400,18000.0,1323.91,0.00112,0
1526482800,664.99,5543900.13,187.77000000000044,1
1519203600,232.55,213138.47,13.769999999999982,0
1519452000,4079350.0,27937.11,0.0002669999999999,0
1517180400,30000.0,2781.69,0.00157,0
1515330000,193570.0,527677.32,0.1299999999999999,0
1513717200,15935110.0,86308.47,0.000386,0
1526479200,177.27,1457733.6,57.89999999999964,0
1519920000,124.45,1351382.41,78.95999999999913,0
1527825600,362.74,208410.06,3.57000000000005,0
1525935600,16119.0,3413.98,0.0022,0
1518681600,3855990.0,29837.89,0.0002609999999999,0
1521972000,228.9,1977877.59,90.01000000000022,0
1520398800,3734110.0,17322.49,8.399999999999987e-05,0
1517731200,17366.0,3972.53,0.0087,0
1511312400,318819.0,45233.98,0.0176,0
1513908000,19544.0,20839.88,0.1006000000000001,0
1513627200,126603.0,97575.07,0.0591,0
1513501200,32453.0,23499.1,0.0169,0
1515679200,28237.0,11274.91,0.0114,0
1519513200,229.76,2291554.03,90.3799999999992,0
1511312400,2000.0,12.0,0.000277,0
1521741600,15000.0,490.36,0.0005799999999999,0
1517439600,29000.0,1988.94,0.00383,0
1527642000,767.4,447266.72,11.489999999999895,0
1526338800,31874.0,5711.1,0.0020999999999999,0
1514728800,25921300.0,231251.17,0.0005139999999999,0
1511172000,180.46,1450318.62,30.359999999999676,0
1516057200,141000.0,16379.3,0.009,0
1513324800,152.95,2619028.05,288.8600000000006,1
1528383600,1000.0,38.43,0.0002699999999999,0
1519066800,2434310.0,16572.9,8.80000000000004e-05,0
1509814800,92180.0,5244.76,0.0012899999999999,0
1512450000,17887.0,7426.35,0.0122999999999999,0
1518289200,251.46,2109790.93,192.8500000000004,0
1512550800,177.27,2211666.33,125.54000000000087,0
1510621200,16574220.0,19726.63,1.999999999999984e-05,0
1514494800,371.5,258341.29,11.0,0
1514023200,581000.0,113517.88,0.0195,0
1526022000,79784.0,14280.09,0.0111999999999999,0
1525622400,2912720.0,14196.55,0.0001299999999999,0
1525352400,319000.0,25745.86,0.0017999999999999,0
1511308800,8095550.0,11120.33,1.0000000000000026e-05,0
1523804400,15000.0,1408.78,0.0015099999999999,0
